scan_id,bag_tag_number,passenger_id,flight_id,scan_location,scan_ts,scan_status,connecting_flight_id
SCN00010502,BT50345032,PAX04285,FLT00286,AIRCRAFT_UNLOAD,2024-01-15T14:21:00,OK,
SCN00010503,BT38503398,PAX01232,FLT00189,AIRCRAFT_LOAD,2024-01-15T22:31:00,OK,
SCN00010504,BT98743876,PAX05272,FLT00318,CAROUSEL,2024-01-15T03:56:00,EXCEPTION,
SCN00010505,BT32230669,PAX03402,FLT00311,SCREENING,2024-01-15T14:26:00,OK,
SCN00010506,BT27360577,PAX00326,FLT00309,AIRCRAFT_UNLOAD,2024-01-15T15:49:00,EXCEPTION,
SCN00010507,BT27895622,PAX02786,FLT00018,AIRCRAFT_LOAD,2024-01-15T02:23:00,OK,
SCN00010508,BT14999889,PAX00103,FLT00282,MAKEUP_BELT,2024-01-15T03:33:00,EXCEPTION,
SCN00010509,BT79643614,PAX04193,FLT00083,SCREENING,2024-01-15T06:58:00,EXCEPTION,
SCN00010510,BT51928027,PAX04200,FLT00165,AIRCRAFT_UNLOAD,2024-01-15T23:03:00,OK,
SCN00010511,BT76431104,PAX04211,FLT00172,AIRCRAFT_UNLOAD,2024-01-15T18:04:00,MISREAD,
SCN00010512,BT74888355,PAX01682,FLT00140,CHECK_IN,2024-01-15T13:59:00,OK,
SCN00010513,BT74340000,PAX05684,FLT00207,AIRCRAFT_LOAD,2024-01-15T17:33:00,OK,
SCN00010514,BT74529227,PAX07286,FLT00323,TRANSFER_BELT,2024-01-15T08:28:00,EXCEPTION,FLT00290
SCN00010515,BT64342712,PAX07678,FLT00244,TRANSFER_BELT,2024-01-15T06:49:00,MISREAD,FLT00021
SCN00010516,BT37232360,PAX03349,FLT00227,CHECK_IN,2024-01-15T21:37:00,MISREAD,
SCN00010517,BT64243573,PAX06074,FLT00190,TRANSFER_BELT,2024-01-15T03:07:00,OK,FLT00096
SCN00010518,BT35926254,PAX02757,FLT00248,AIRCRAFT_UNLOAD,2024-01-15T06:58:00,OK,
SCN00010519,BT92705650,PAX02227,FLT00314,CAROUSEL,2024-01-15T17:44:00,OK,
SCN00010520,BT39549812,PAX02508,FLT00025,AIRCRAFT_LOAD,2024-01-15T07:10:00,EXCEPTION,
SCN00010521,BT59470871,PAX05538,FLT00119,AIRCRAFT_LOAD,2024-01-15T12:39:00,OK,
SCN00010522,BT82315877,PAX06996,FLT00243,TRANSFER_BELT,2024-01-15T18:43:00,EXCEPTION,FLT00326
SCN00010523,BT49365162,PAX02776,FLT00292,CAROUSEL,2024-01-15T21:19:00,OK,
SCN00010524,BT81973561,PAX01864,FLT00195,AIRCRAFT_UNLOAD,2024-01-15T02:10:00,MISREAD,
SCN00010525,BT80579154,PAX07549,FLT00269,CAROUSEL,2024-01-15T04:06:00,MISREAD,
SCN00010526,BT32306267,PAX00162,FLT00225,AIRCRAFT_UNLOAD,2024-01-15T15:18:00,OK,
SCN00010527,BT80703173,PAX06272,FLT00034,AIRCRAFT_LOAD,2024-01-15T14:07:00,OK,
SCN00010528,BT55049590,PAX06840,FLT00364,SCREENING,2024-01-15T22:30:00,OK,
SCN00010529,BT57151296,PAX02635,FLT00071,MAKEUP_BELT,2024-01-15T02:57:00,OK,
SCN00010530,BT35831030,PAX00417,FLT00279,AIRCRAFT_UNLOAD,2024-01-15T17:54:00,OK,
SCN00010531,BT73833925,PAX07120,FLT00210,CHECK_IN,2024-01-15T07:57:00,EXCEPTION,
SCN00010532,BT73614573,PAX00460,FLT00102,TRANSFER_BELT,2024-01-15T10:31:00,OK,FLT00059
SCN00010533,BT96440783,PAX02775,FLT00257,TRANSFER_BELT,2024-01-15T09:08:00,EXCEPTION,FLT00107
SCN00010534,BT15330855,PAX01615,FLT00362,TRANSFER_BELT,2024-01-15T23:17:00,OK,FLT00262
SCN00010535,BT56288328,PAX04299,FLT00377,TRANSFER_BELT,2024-01-15T16:38:00,EXCEPTION,FLT00139
SCN00010536,BT40043956,PAX07863,FLT00323,AIRCRAFT_LOAD,2024-01-15T02:46:00,OK,
SCN00010537,BT93129489,PAX04350,FLT00267,SCREENING,2024-01-15T10:14:00,EXCEPTION,
SCN00010538,BT83626846,PAX05620,FLT00333,CHECK_IN,2024-01-15T16:58:00,OK,FLT00021
SCN00010539,BT89243560,PAX02405,FLT00366,AIRCRAFT_LOAD,2024-01-15T04:13:00,MISREAD,
SCN00010540,BT79399626,PAX00105,FLT00346,CAROUSEL,2024-01-15T15:18:00,MISREAD,
SCN00010541,BT56357477,PAX00590,FLT00120,CHECK_IN,2024-01-15T21:58:00,OK,
SCN00010542,BT46977963,PAX01339,FLT00290,AIRCRAFT_LOAD,2024-01-15T17:17:00,OK,
SCN00010543,BT69959823,PAX02072,FLT00201,TRANSFER_BELT,2024-01-15T20:42:00,EXCEPTION,FLT00380
SCN00010544,BT37423498,PAX04413,FLT00194,MAKEUP_BELT,2024-01-15T15:16:00,OK,FLT00383
SCN00010545,BT71169490,PAX04494,FLT00354,TRANSFER_BELT,2024-01-15T05:22:00,OK,FLT00232
SCN00010546,BT71323343,PAX06961,FLT00308,MAKEUP_BELT,2024-01-15T23:09:00,OK,
SCN00010547,BT53675478,PAX06976,FLT00164,AIRCRAFT_UNLOAD,2024-01-15T22:50:00,MISREAD,
SCN00010548,BT39556897,PAX07305,FLT00307,CHECK_IN,2024-01-15T15:58:00,OK,
SCN00010549,BT49431282,PAX05120,FLT00052,MAKEUP_BELT,2024-01-15T23:52:00,OK,
SCN00010550,BT58738154,PAX03410,FLT00066,SCREENING,2024-01-15T10:05:00,OK,
SCN00010551,BT41762422,PAX00901,FLT00206,AIRCRAFT_LOAD,2024-01-15T08:07:00,MISREAD,
SCN00010552,BT41491997,PAX03706,FLT00072,TRANSFER_BELT,2024-01-15T12:28:00,EXCEPTION,FLT00031
SCN00010553,BT98854708,PAX04790,FLT00340,MAKEUP_BELT,2024-01-15T06:03:00,MISREAD,
SCN00010554,BT21586675,PAX01603,FLT00027,AIRCRAFT_LOAD,2024-01-15T12:09:00,OK,
SCN00010555,BT90449025,PAX00284,FLT00326,CHECK_IN,2024-01-15T08:45:00,OK,
SCN00010556,BT32688740,PAX05244,FLT00011,MAKEUP_BELT,2024-01-15T18:19:00,OK,
SCN00010557,BT36362137,PAX04764,FLT00350,SCREENING,2024-01-15T07:17:00,EXCEPTION,
SCN00010558,BT10292914,PAX07701,FLT00106,CHECK_IN,2024-01-15T18:57:00,MISREAD,
SCN00010559,BT41417475,PAX05133,FLT00255,CHECK_IN,2024-01-15T23:54:00,EXCEPTION,
SCN00010560,BT29805924,PAX05959,FLT00311,MAKEUP_BELT,2024-01-15T15:44:00,OK,FLT00181
SCN00010561,BT96731996,PAX06599,FLT00251,AIRCRAFT_UNLOAD,2024-01-15T20:16:00,OK,
SCN00010562,BT32269215,PAX01547,FLT00098,TRANSFER_BELT,2024-01-15T06:00:00,EXCEPTION,FLT00015
SCN00010563,BT36732854,PAX00422,FLT00277,CAROUSEL,2024-01-15T22:53:00,MISREAD,
SCN00010564,BT59905491,PAX03299,FLT00124,CAROUSEL,2024-01-15T04:43:00,OK,
SCN00010565,BT12887585,PAX07036,FLT00088,CAROUSEL,2024-01-15T05:13:00,OK,
SCN00010566,BT16694741,PAX04169,FLT00008,TRANSFER_BELT,2024-01-15T11:39:00,OK,FLT00084
SCN00010567,BT71604440,PAX06907,FLT00212,CHECK_IN,2024-01-15T17:55:00,EXCEPTION,
SCN00010568,BT23603296,PAX01383,FLT00354,AIRCRAFT_UNLOAD,2024-01-15T22:07:00,OK,
SCN00010569,BT39419349,PAX02259,FLT00192,MAKEUP_BELT,2024-01-15T06:41:00,OK,
SCN00010570,BT37588324,PAX05483,FLT00338,CHECK_IN,2024-01-15T18:17:00,EXCEPTION,
SCN00010571,BT62116334,PAX01456,FLT00058,CAROUSEL,2024-01-15T11:21:00,OK,
SCN00010572,BT58731853,PAX05337,FLT00222,MAKEUP_BELT,2024-01-15T16:56:00,OK,
SCN00010573,BT30249218,PAX00554,FLT00353,MAKEUP_BELT,2024-01-15T06:07:00,EXCEPTION,
SCN00010574,BT52017777,PAX00451,FLT00348,SCREENING,2024-01-15T04:11:00,OK,
SCN00010575,BT13063052,PAX03091,FLT00334,CHECK_IN,2024-01-15T06:09:00,OK,
SCN00010576,BT16263603,PAX06125,FLT00200,MAKEUP_BELT,2024-01-15T12:58:00,OK,
SCN00010577,BT34998616,PAX00054,FLT00013,CAROUSEL,2024-01-15T21:32:00,OK,
SCN00010578,BT27058380,PAX06445,FLT00139,MAKEUP_BELT,2024-01-15T14:15:00,OK,
SCN00010579,BT90053392,PAX02518,FLT00209,MAKEUP_BELT,2024-01-15T10:26:00,EXCEPTION,FLT00078
SCN00010580,BT39231925,PAX06108,FLT00262,CAROUSEL,2024-01-15T18:04:00,MISREAD,
SCN00010581,BT41473922,PAX06586,FLT00094,CAROUSEL,2024-01-15T09:36:00,OK,
SCN00010582,BT42727503,PAX05832,FLT00195,AIRCRAFT_LOAD,2024-01-15T17:00:00,OK,
SCN00010583,BT86272823,PAX06716,FLT00190,SCREENING,2024-01-15T12:10:00,OK,
SCN00010584,BT18905993,PAX04066,FLT00031,CHECK_IN,2024-01-15T08:33:00,OK,
SCN00010585,BT22248212,PAX05558,FLT00081,CHECK_IN,2024-01-15T14:44:00,OK,
SCN00010586,BT56991068,PAX01104,FLT00136,AIRCRAFT_UNLOAD,2024-01-15T21:40:00,MISREAD,
SCN00010587,BT10195193,PAX07169,FLT00385,AIRCRAFT_UNLOAD,2024-01-15T18:07:00,OK,
SCN00010588,BT23707003,PAX03312,FLT00047,TRANSFER_BELT,2024-01-15T20:58:00,MISREAD,FLT00014
SCN00010589,BT51435026,PAX06309,FLT00387,TRANSFER_BELT,2024-01-15T04:20:00,OK,FLT00360
SCN00010590,BT34340791,PAX07268,FLT00034,CAROUSEL,2024-01-15T06:27:00,EXCEPTION,
SCN00010591,BT89222343,PAX05493,FLT00358,CAROUSEL,2024-01-15T02:09:00,EXCEPTION,
SCN00010592,BT16513153,PAX05795,FLT00071,CAROUSEL,2024-01-15T21:30:00,EXCEPTION,
SCN00010593,BT66156933,PAX07047,FLT00361,AIRCRAFT_UNLOAD,2024-01-15T18:01:00,EXCEPTION,
SCN00010594,BT36005601,PAX02329,FLT00293,TRANSFER_BELT,2024-01-15T08:38:00,OK,FLT00224
SCN00010595,BT41253478,PAX05913,FLT00305,SCREENING,2024-01-15T12:22:00,MISREAD,
SCN00010596,BT58757886,PAX03619,FLT00160,AIRCRAFT_UNLOAD,2024-01-15T03:00:00,MISREAD,
SCN00010597,BT50232428,PAX07274,FLT00250,CHECK_IN,2024-01-15T18:45:00,EXCEPTION,FLT00172
SCN00010598,BT65022396,PAX02391,FLT00268,AIRCRAFT_UNLOAD,2024-01-15T14:50:00,OK,
SCN00010599,BT30275195,PAX05844,FLT00135,TRANSFER_BELT,2024-01-15T15:23:00,MISREAD,FLT00199
SCN00010600,BT41234859,PAX00876,FLT00274,CAROUSEL,2024-01-15T05:26:00,OK,
SCN00010601,BT89900424,PAX05022,FLT00216,CHECK_IN,2024-01-15T22:01:00,MISREAD,
SCN00010602,BT96608752,PAX05172,FLT00082,AIRCRAFT_LOAD,2024-01-15T08:54:00,OK,
SCN00010603,BT90408940,PAX01227,FLT00221,SCREENING,2024-01-15T02:39:00,OK,
SCN00010604,BT43775178,PAX00164,FLT00058,TRANSFER_BELT,2024-01-15T13:51:00,OK,FLT00036
SCN00010605,BT70464129,PAX06285,FLT00107,AIRCRAFT_UNLOAD,2024-01-15T05:45:00,OK,
SCN00010606,BT80035363,PAX06718,FLT00315,AIRCRAFT_LOAD,2024-01-15T10:08:00,OK,
SCN00010607,BT34530172,PAX02333,FLT00245,CHECK_IN,2024-01-15T13:40:00,OK,
SCN00010608,BT88577085,PAX05044,FLT00311,CAROUSEL,2024-01-15T15:36:00,EXCEPTION,
SCN00010609,BT41402816,PAX05035,FLT00031,SCREENING,2024-01-15T05:31:00,EXCEPTION,
SCN00010610,BT33662050,PAX06873,FLT00267,CHECK_IN,2024-01-15T20:24:00,MISREAD,
SCN00010611,BT81692141,PAX02052,FLT00020,AIRCRAFT_LOAD,2024-01-15T10:15:00,OK,
SCN00010612,BT86726223,PAX00168,FLT00349,AIRCRAFT_UNLOAD,2024-01-15T14:06:00,EXCEPTION,
SCN00010613,BT47064241,PAX03232,FLT00317,TRANSFER_BELT,2024-01-15T19:36:00,EXCEPTION,FLT00364
SCN00010614,BT71911813,PAX02783,FLT00351,AIRCRAFT_UNLOAD,2024-01-15T22:17:00,EXCEPTION,
SCN00010615,BT54255493,PAX05863,FLT00355,CAROUSEL,2024-01-15T11:47:00,OK,
SCN00010616,BT27879537,PAX07745,FLT00339,CAROUSEL,2024-01-15T18:49:00,OK,
SCN00010617,BT59359478,PAX03066,FLT00244,AIRCRAFT_LOAD,2024-01-15T07:20:00,OK,
SCN00010618,BT16297186,PAX05901,FLT00165,CAROUSEL,2024-01-15T09:59:00,EXCEPTION,
SCN00010619,BT80434980,PAX05903,FLT00399,AIRCRAFT_UNLOAD,2024-01-15T03:46:00,MISREAD,
SCN00010620,BT46694443,PAX01808,FLT00161,CAROUSEL,2024-01-15T10:23:00,MISREAD,
SCN00010621,BT23735682,PAX04419,FLT00241,AIRCRAFT_LOAD,2024-01-15T16:05:00,EXCEPTION,
SCN00010622,BT31972976,PAX07166,FLT00293,MAKEUP_BELT,2024-01-15T10:36:00,OK,
SCN00010623,BT59692599,PAX01809,FLT00324,CHECK_IN,2024-01-15T23:00:00,OK,FLT00253
SCN00010624,BT17567790,PAX06594,FLT00228,SCREENING,2024-01-15T15:09:00,EXCEPTION,
SCN00010625,BT64952084,PAX05289,FLT00394,SCREENING,2024-01-15T18:57:00,OK,
SCN00010626,BT47383993,PAX03722,FLT00007,TRANSFER_BELT,2024-01-15T21:20:00,MISREAD,FLT00392
SCN00010627,BT67570049,PAX03855,FLT00134,MAKEUP_BELT,2024-01-15T02:27:00,EXCEPTION,FLT00075
SCN00010628,BT41256596,PAX04841,FLT00080,MAKEUP_BELT,2024-01-15T06:32:00,EXCEPTION,
SCN00010629,BT58924153,PAX02725,FLT00355,CAROUSEL,2024-01-15T17:09:00,OK,
SCN00010630,BT64728524,PAX07294,FLT00341,AIRCRAFT_UNLOAD,2024-01-15T06:11:00,OK,
SCN00010631,BT11040604,PAX00298,FLT00184,AIRCRAFT_LOAD,2024-01-15T12:56:00,OK,
SCN00010632,BT42725729,PAX00399,FLT00384,CAROUSEL,2024-01-15T10:36:00,OK,
SCN00010633,BT47332246,PAX01632,FLT00322,AIRCRAFT_UNLOAD,2024-01-15T08:57:00,MISREAD,
SCN00010634,BT98822722,PAX03682,FLT00005,AIRCRAFT_LOAD,2024-01-15T14:20:00,MISREAD,
SCN00010635,BT40498283,PAX02884,FLT00318,CAROUSEL,2024-01-15T08:00:00,OK,
SCN00010636,BT84969440,PAX02455,FLT00129,AIRCRAFT_UNLOAD,2024-01-15T06:25:00,OK,
SCN00010637,BT83116783,PAX04831,FLT00007,CHECK_IN,2024-01-15T18:05:00,OK,FLT00105
SCN00010638,BT75335482,PAX04302,FLT00039,CAROUSEL,2024-01-15T06:10:00,MISREAD,
SCN00010639,BT88904612,PAX06634,FLT00125,AIRCRAFT_UNLOAD,2024-01-15T09:12:00,MISREAD,
SCN00010640,BT56110994,PAX06302,FLT00134,SCREENING,2024-01-15T11:27:00,OK,
SCN00010641,BT76997831,PAX05696,FLT00354,CHECK_IN,2024-01-15T06:33:00,MISREAD,
SCN00010642,BT39278080,PAX06209,FLT00260,MAKEUP_BELT,2024-01-15T04:07:00,OK,
SCN00010643,BT81112044,PAX03801,FLT00004,MAKEUP_BELT,2024-01-15T22:56:00,OK,
SCN00010644,BT25292644,PAX04481,FLT00334,AIRCRAFT_LOAD,2024-01-15T09:28:00,OK,
SCN00010645,BT35785145,PAX02677,FLT00053,AIRCRAFT_UNLOAD,2024-01-15T13:13:00,OK,
SCN00010646,BT28846571,PAX01549,FLT00127,MAKEUP_BELT,2024-01-15T11:19:00,OK,
SCN00010647,BT86037768,PAX06230,FLT00383,CAROUSEL,2024-01-15T10:20:00,MISREAD,
SCN00010648,BT83016039,PAX01922,FLT00125,SCREENING,2024-01-15T09:10:00,EXCEPTION,
SCN00010649,BT75317756,PAX01676,FLT00343,CAROUSEL,2024-01-15T09:50:00,OK,
SCN00010650,BT17918404,PAX02674,FLT00282,SCREENING,2024-01-15T22:54:00,MISREAD,
SCN00010651,BT90838547,PAX05659,FLT00174,AIRCRAFT_UNLOAD,2024-01-15T19:11:00,OK,
SCN00010652,BT79453458,PAX04393,FLT00007,MAKEUP_BELT,2024-01-15T22:59:00,OK,FLT00177
SCN00010653,BT65101088,PAX03999,FLT00141,AIRCRAFT_LOAD,2024-01-15T12:16:00,OK,
SCN00010654,BT34553345,PAX03790,FLT00102,CHECK_IN,2024-01-15T03:16:00,EXCEPTION,
SCN00010655,BT49330684,PAX03795,FLT00020,MAKEUP_BELT,2024-01-15T19:53:00,EXCEPTION,FLT00073
SCN00010656,BT81193486,PAX07480,FLT00321,CHECK_IN,2024-01-15T11:15:00,MISREAD,
SCN00010657,BT91796254,PAX00891,FLT00310,SCREENING,2024-01-15T23:10:00,OK,
SCN00010658,BT46253359,PAX03629,FLT00217,SCREENING,2024-01-15T08:40:00,EXCEPTION,
SCN00010659,BT90856302,PAX04689,FLT00123,AIRCRAFT_UNLOAD,2024-01-15T02:38:00,OK,
SCN00010660,BT15467904,PAX00930,FLT00125,TRANSFER_BELT,2024-01-15T02:18:00,OK,FLT00234
SCN00010661,BT67692938,PAX07053,FLT00006,MAKEUP_BELT,2024-01-15T22:12:00,OK,
SCN00010662,BT23165784,PAX06041,FLT00253,AIRCRAFT_UNLOAD,2024-01-15T21:17:00,EXCEPTION,
SCN00010663,BT54524660,PAX03730,FLT00297,TRANSFER_BELT,2024-01-15T17:17:00,OK,FLT00052
SCN00010664,BT12745549,PAX04131,FLT00027,CAROUSEL,2024-01-15T07:54:00,EXCEPTION,
SCN00010665,BT40610465,PAX07793,FLT00217,SCREENING,2024-01-15T08:12:00,OK,
SCN00010666,BT79837081,PAX02313,FLT00037,AIRCRAFT_UNLOAD,2024-01-15T02:18:00,OK,
SCN00010667,BT27962563,PAX00608,FLT00060,SCREENING,2024-01-15T19:18:00,MISREAD,
SCN00010668,BT95990050,PAX07466,FLT00382,CHECK_IN,2024-01-15T20:56:00,EXCEPTION,
SCN00010669,BT14056661,PAX07215,FLT00242,CHECK_IN,2024-01-15T23:01:00,OK,FLT00387
SCN00010670,BT88071195,PAX02637,FLT00254,SCREENING,2024-01-15T10:37:00,OK,
SCN00010671,BT84817289,PAX02791,FLT00380,AIRCRAFT_UNLOAD,2024-01-15T23:44:00,OK,
SCN00010672,BT38002215,PAX05948,FLT00200,AIRCRAFT_UNLOAD,2024-01-15T19:21:00,OK,
SCN00010673,BT56881296,PAX01636,FLT00374,TRANSFER_BELT,2024-01-15T12:33:00,OK,FLT00187
SCN00010674,BT39795799,PAX02408,FLT00255,TRANSFER_BELT,2024-01-15T11:45:00,MISREAD,FLT00094
SCN00010675,BT95937223,PAX06761,FLT00109,CHECK_IN,2024-01-15T20:25:00,OK,
SCN00010676,BT73232288,PAX05941,FLT00319,AIRCRAFT_UNLOAD,2024-01-15T09:55:00,OK,
SCN00010677,BT58004777,PAX00586,FLT00115,AIRCRAFT_UNLOAD,2024-01-15T02:54:00,EXCEPTION,
SCN00010678,BT32614940,PAX03181,FLT00233,TRANSFER_BELT,2024-01-15T12:15:00,OK,FLT00128
SCN00010679,BT40216008,PAX05037,FLT00193,SCREENING,2024-01-15T12:49:00,MISREAD,
SCN00010680,BT20494501,PAX03611,FLT00282,TRANSFER_BELT,2024-01-15T03:00:00,OK,FLT00247
SCN00010681,BT23210619,PAX02600,FLT00096,TRANSFER_BELT,2024-01-15T06:44:00,EXCEPTION,FLT00122
SCN00010682,BT74659191,PAX07008,FLT00360,SCREENING,2024-01-15T06:45:00,EXCEPTION,
SCN00010683,BT80867406,PAX07791,FLT00217,CHECK_IN,2024-01-15T17:58:00,OK,
SCN00010684,BT18492114,PAX01580,FLT00388,AIRCRAFT_UNLOAD,2024-01-15T08:28:00,OK,
SCN00010685,BT76061636,PAX04153,FLT00049,CHECK_IN,2024-01-15T14:15:00,OK,
SCN00010686,BT53041146,PAX00102,FLT00097,MAKEUP_BELT,2024-01-15T17:29:00,MISREAD,
SCN00010687,BT51698066,PAX01458,FLT00037,TRANSFER_BELT,2024-01-15T05:58:00,OK,FLT00335
SCN00010688,BT94585203,PAX02770,FLT00243,AIRCRAFT_UNLOAD,2024-01-15T15:28:00,OK,
SCN00010689,BT45142687,PAX02432,FLT00012,CHECK_IN,2024-01-15T13:13:00,EXCEPTION,
SCN00010690,BT75450335,PAX04953,FLT00281,MAKEUP_BELT,2024-01-15T09:31:00,OK,
SCN00010691,BT33005173,PAX01333,FLT00249,CAROUSEL,2024-01-15T23:13:00,OK,
SCN00010692,BT72583869,PAX02499,FLT00223,MAKEUP_BELT,2024-01-15T13:38:00,OK,
SCN00010693,BT41768228,PAX00080,FLT00092,CAROUSEL,2024-01-15T02:13:00,OK,
SCN00010694,BT64374802,PAX06478,FLT00178,CAROUSEL,2024-01-15T07:33:00,OK,
SCN00010695,BT50701727,PAX01114,FLT00012,CAROUSEL,2024-01-15T11:51:00,OK,
SCN00010696,BT47383023,PAX03809,FLT00005,MAKEUP_BELT,2024-01-15T07:20:00,MISREAD,
SCN00010697,BT49745261,PAX04105,FLT00162,CHECK_IN,2024-01-15T04:34:00,OK,
SCN00010698,BT28495757,PAX02423,FLT00173,CHECK_IN,2024-01-15T21:08:00,MISREAD,
SCN00010699,BT17169303,PAX06931,FLT00012,AIRCRAFT_UNLOAD,2024-01-15T12:49:00,MISREAD,
SCN00010700,BT69419629,PAX02647,FLT00075,CHECK_IN,2024-01-15T21:26:00,OK,
SCN00010701,BT91330778,PAX02439,FLT00142,CAROUSEL,2024-01-15T14:48:00,OK,
SCN00010702,BT12632727,PAX01032,FLT00302,CHECK_IN,2024-01-15T06:35:00,OK,
SCN00010703,BT68477471,PAX05349,FLT00175,AIRCRAFT_UNLOAD,2024-01-15T09:18:00,OK,
SCN00010704,BT96426479,PAX05751,FLT00241,AIRCRAFT_UNLOAD,2024-01-15T16:27:00,OK,
SCN00010705,BT89823845,PAX01409,FLT00235,AIRCRAFT_UNLOAD,2024-01-15T21:41:00,EXCEPTION,
SCN00010706,BT43655354,PAX04558,FLT00110,SCREENING,2024-01-15T21:27:00,OK,
SCN00010707,BT76086748,PAX02173,FLT00073,AIRCRAFT_LOAD,2024-01-15T19:09:00,MISREAD,
SCN00010708,BT70045552,PAX02886,FLT00032,CHECK_IN,2024-01-15T17:54:00,EXCEPTION,
SCN00010709,BT70590931,PAX06934,FLT00179,CHECK_IN,2024-01-15T09:31:00,OK,
SCN00010710,BT94912757,PAX06596,FLT00356,TRANSFER_BELT,2024-01-15T19:34:00,OK,FLT00184
SCN00010711,BT71433951,PAX01567,FLT00219,AIRCRAFT_LOAD,2024-01-15T12:37:00,OK,
SCN00010712,BT91744327,PAX06045,FLT00214,AIRCRAFT_UNLOAD,2024-01-15T02:13:00,OK,
SCN00010713,BT12538126,PAX01723,FLT00290,CHECK_IN,2024-01-15T20:05:00,OK,
SCN00010714,BT71822364,PAX05975,FLT00030,CAROUSEL,2024-01-15T12:29:00,EXCEPTION,
SCN00010715,BT93547209,PAX02722,FLT00152,TRANSFER_BELT,2024-01-15T11:51:00,OK,FLT00288
SCN00010716,BT82522603,PAX04558,FLT00257,MAKEUP_BELT,2024-01-15T02:22:00,OK,
SCN00010717,BT31816744,PAX00553,FLT00294,SCREENING,2024-01-15T02:55:00,OK,
SCN00010718,BT84531181,PAX06455,FLT00009,AIRCRAFT_UNLOAD,2024-01-15T12:11:00,MISREAD,
SCN00010719,BT64724159,PAX00141,FLT00366,CAROUSEL,2024-01-15T11:43:00,EXCEPTION,
SCN00010720,BT83871663,PAX04091,FLT00119,TRANSFER_BELT,2024-01-15T20:47:00,OK,FLT00113
SCN00010721,BT28633862,PAX01376,FLT00052,MAKEUP_BELT,2024-01-15T15:21:00,OK,
SCN00010722,BT49803930,PAX07321,FLT00102,AIRCRAFT_UNLOAD,2024-01-15T18:35:00,EXCEPTION,
SCN00010723,BT29143714,PAX05149,FLT00180,SCREENING,2024-01-15T10:19:00,MISREAD,
SCN00010724,BT47803550,PAX03878,FLT00158,SCREENING,2024-01-15T07:50:00,MISREAD,
SCN00010725,BT53673370,PAX06616,FLT00230,MAKEUP_BELT,2024-01-15T12:40:00,OK,
SCN00010726,BT81031824,PAX01878,FLT00186,CHECK_IN,2024-01-15T16:52:00,OK,
SCN00010727,BT43885864,PAX00590,FLT00097,TRANSFER_BELT,2024-01-15T21:37:00,OK,FLT00243
SCN00010728,BT95897891,PAX06858,FLT00141,TRANSFER_BELT,2024-01-15T10:34:00,OK,FLT00066
SCN00010729,BT86652331,PAX03973,FLT00292,SCREENING,2024-01-15T02:05:00,OK,
SCN00010730,BT28350658,PAX07667,FLT00096,CHECK_IN,2024-01-15T06:55:00,OK,
SCN00010731,BT70776514,PAX07313,FLT00337,CHECK_IN,2024-01-15T09:50:00,OK,
SCN00010732,BT97313028,PAX05682,FLT00071,AIRCRAFT_UNLOAD,2024-01-15T19:07:00,MISREAD,
SCN00010733,BT73607080,PAX06517,FLT00031,CAROUSEL,2024-01-15T08:10:00,EXCEPTION,
SCN00010734,BT95232551,PAX02885,FLT00072,CHECK_IN,2024-01-15T16:27:00,OK,FLT00270
SCN00010735,BT48553029,PAX00895,FLT00013,TRANSFER_BELT,2024-01-15T15:10:00,MISREAD,FLT00339
SCN00010736,BT76528415,PAX03883,FLT00352,CAROUSEL,2024-01-15T17:46:00,OK,
SCN00010737,BT28723009,PAX01985,FLT00282,AIRCRAFT_LOAD,2024-01-15T08:32:00,EXCEPTION,
SCN00010738,BT64104256,PAX05990,FLT00152,SCREENING,2024-01-15T05:58:00,EXCEPTION,
SCN00010739,BT98700848,PAX03861,FLT00083,TRANSFER_BELT,2024-01-15T07:46:00,MISREAD,FLT00370
SCN00010740,BT99230145,PAX07709,FLT00010,TRANSFER_BELT,2024-01-15T11:06:00,OK,FLT00204
SCN00010741,BT90802804,PAX00736,FLT00225,CAROUSEL,2024-01-15T12:03:00,OK,
SCN00010742,BT84404312,PAX07442,FLT00028,TRANSFER_BELT,2024-01-15T20:16:00,EXCEPTION,FLT00310
SCN00010743,BT21922763,PAX04763,FLT00043,AIRCRAFT_UNLOAD,2024-01-15T03:49:00,MISREAD,
SCN00010744,BT23953396,PAX07450,FLT00243,MAKEUP_BELT,2024-01-15T12:53:00,OK,
SCN00010745,BT70326288,PAX06325,FLT00164,CAROUSEL,2024-01-15T08:47:00,EXCEPTION,
SCN00010746,BT13239485,PAX02060,FLT00057,CHECK_IN,2024-01-15T07:54:00,OK,
SCN00010747,BT61890458,PAX06334,FLT00082,AIRCRAFT_UNLOAD,2024-01-15T14:54:00,OK,
SCN00010748,BT19218818,PAX03213,FLT00310,SCREENING,2024-01-15T18:45:00,EXCEPTION,
SCN00010749,BT42744406,PAX07750,FLT00283,AIRCRAFT_UNLOAD,2024-01-15T09:56:00,OK,
SCN00010750,BT98620116,PAX07437,FLT00219,CAROUSEL,2024-01-15T10:48:00,MISREAD,
SCN00010751,BT42734687,PAX03538,FLT00365,MAKEUP_BELT,2024-01-15T17:22:00,OK,
SCN00010752,BT79708309,PAX04893,FLT00251,SCREENING,2024-01-15T22:08:00,OK,
SCN00010753,BT14032010,PAX00618,FLT00020,CHECK_IN,2024-01-15T20:30:00,OK,
